#   #http://vizier.u-strasbg.fr/viz-bin/VizieR-3?-source=J/AJ/155/196/table1
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-05-18T09:51:00 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5cdfd5143f99	
#INFO	-out.max=unlimited	
#INFO	queryParameters=24	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/AJ/155/196&tab:{J/AJ/155/196/table1}&key:source=J/AJ/155/196/table1&HTTPPRM:&&-ref=VIZ5cdfd5143f99&-out.max=unlimited&-out.form=HTML Table&-order=I&-oc.form=sexa&-out.src=J/AJ/155/196/table1&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-out=EPIC&-out=RAJ2000&-out=DEJ2000&-out=Vmag&-out=Ksmag&-out=(V-Ks)u&-out=E(V-Ks)&-out=Ksmag0&-out=Per1&-out=Per2&-out=Per3&-out=Per4&-out=Disk&-out=SimbadName&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-out.src=J/AJ/155/196/table1
#-source=J/AJ/155/196/table1
#-out=EPIC
#-out=RAJ2000
#-out=DEJ2000
#-out=Vmag
#-out=Ksmag
#-out=(V-Ks)u
#-out=E(V-Ks)
#-out=Ksmag0
#-out=Per1
#-out=Per2
#-out=Per3
#-out=Per4
#-out=Disk
#-out=SimbadName
#

#RESOURCE=yCat_51550196
#Name: J/AJ/155/196
#Title: Analysis of K2 LCs for members of USco & {rho} Oph (Rebull+, 2018)
#Table	J_AJ_155_196_table1:
#Name: J/AJ/155/196/table1
#Title: Periods and supporting data for USco and {rho} Oph members with K2 light curves
#Column	EPIC	(I9)	[202499459/210282557] Ecliptic Plane Input Catalog identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A11)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Vmag	(F5.2)	[4.57/19.1]? Apparent V band Vega magnitude	[ucd=phot.mag;em.opt.V]
#Column	Ksmag	(F5.2)	[2.24/16.75]? Apparent K_s_ band Vega magnitude	[ucd=phot.mag;em.IR.K]
#Column	(V-Ks)u	(F5.2)	[-0.41/18.3]? The (V-K_s_) color used (1)	[ucd=phot.color;em.opt.V;em.IR.K]
#Column	E(V-Ks)	(F5.2)	[0/36.36]? Adopted (V-K_s_) color excess (see Section 2.4)	[ucd=phot.color.excess]
#Column	Ksmag0	(F5.2)	[2.1/16.66]? Dereddened K_s_ band Vega magnitude	[ucd=phot.mag;em.IR.K]
#Column	Per1	(F7.4)	[0.0476/38.3933]? Primary period (taken to be the rotation period, see text)	[ucd=time.period]
#Column	Per2	(F7.4)	[0.0458/23.9255]? Secondary period	[ucd=time.period]
#Column	Per3	(F7.4)	[0.045/12.9722]? Tertiary period	[ucd=time.period]
#Column	Per4	(F7.4)	[0.0452/18.3921]? Quaternary period	[ucd=time.period]
#Column	Disk	(a5)	IR excess (disk) is present? (maybe, yes or no)	[ucd=meta.code]
#Column	SimbadName	(A14)	Simbad column added by the CDS	[ucd=meta.id]
EPIC	RAJ2000	DEJ2000	Vmag	Ksmag	(V-Ks)u	E(V-Ks)	Ksmag0	Per1	Per2	Per3	Per4	Disk	SimbadName
203979309	16 27 04.05	-24 09 32.1	     	10.09	 7.55	 3.05	 9.70	 4.6120	       	       	       	yes  	EPIC 203979309
203844856	16 27 04.51	-24 42 59.6	     	 9.84	10.46	 6.79	 8.96	 3.5358	       	       	       	maybe	EPIC 203844856
203848252	16 27 04.56	-24 42 14.0	     	 9.81	11.81	 7.85	 8.80	14.4927	       	       	       	yes  	EPIC 203848252
205044245	16 27 05.16	-19 40 30.3	     	10.84	 4.88	 0.36	10.80	12.3653	       	       	       	no   	
203988827	16 27 06.55	-24 07 03.1	     	10.76	 9.04	 3.39	10.33	 4.2381	       	       	       	no   	EPIC 203988827
203850058	16 27 06.59	-24 41 48.8	     	10.77	 9.47	 3.39	10.33	 2.8619	       	       	       	yes  	EPIC 203850058
203442191	16 27 06.68	-26 07 31.1	10.40	 8.29	 2.11	 1.27	 8.13	 0.5415	 0.5318	       	       	no   	EPIC 203442191
203969672	16 27 09.07	-24 12 00.7	     	 9.80	12.11	 7.47	 8.84	 4.8267	       	       	       	yes  	EPIC 203969672
203881640	16 27 09.10	-24 34 08.1	     	 8.91	16.81	13.14	 7.22	 2.4154	       	       	       	yes  	EPIC 203881640
204565982	16 27 09.40	-21 48 45.9	     	11.71	 7.82	 2.02	11.45	 1.5612	       	       	       	yes  	EPIC 204565982
203386139	16 27 09.49	-26 18 55.1	     	10.77	 5.72	 0.21	10.74	 0.9090	 1.4135	       	       	no   	EPIC 203386139
203941868	16 27 10.26	-24 19 12.6	14.10	 6.72	 7.38	 5.80	 5.97	 2.0474	 2.1516	       	       	yes  	EPIC 203941868
203975467	16 27 11.87	-24 10 31.2	18.68	 9.64	 9.04	 5.08	 8.99	 8.3048	       	       	       	no   	EPIC 203975467
203120347	16 27 12.52	-27 11 21.9	 8.25	 7.19	 1.06	 0.00	 7.19	       	       	       	       	no   	EPIC 203120347
203749770	16 27 12.72	-25 04 02.1	     	 9.38	 5.38	 1.46	 9.19	 4.8208	       	       	       	yes  	EPIC 203749770
203945512	16 27 13.72	-24 18 16.8	     	 9.29	     	10.20	     	       	       	       	       	yes  	EPIC 203945512
203842632	16 27 13.82	-24 43 31.6	     	 9.98	     	     	     	       	       	       	       	yes  	EPIC 203842632
203390805	16 27 14.36	-26 17 58.7	     	 9.53	 3.85	 0.70	 9.44	 4.7328	       	       	       	no   	
203807051	16 27 14.48	-24 51 33.7	16.44	10.38	 6.06	 0.83	10.27	 2.6051	       	       	       	no   	EPIC 203807051
203806628	16 27 15.11	-24 51 38.8	15.02	 9.39	 5.63	 1.70	 9.17	       	       	       	       	yes  	EPIC 203806628
205488952	16 27 16.44	-17 15 11.6	     	12.45	 6.64	 1.91	12.20	       	       	       	       	no   	
203989869	16 27 16.89	-24 06 47.7	     	 8.60	 8.72	 5.97	 7.84	       	       	       	       	no   	EPIC 203989869
203826602	16 27 17.07	-24 47 11.1	     	 9.49	 9.57	 7.08	 8.58	       	       	       	       	no   	EPIC 203826602
203791768	16 27 18.34	-24 54 53.9	     	10.06	 5.91	 0.78	 9.96	 2.7065	       	       	       	yes  	EPIC 203791768
204134902	16 27 18.95	-23 31 38.0	     	 8.61	 3.95	 0.70	 8.52	 2.4681	       	       	       	no   	
203850605	16 27 19.49	-24 41 40.3	13.28	 8.41	 4.87	 0.02	 8.41	 3.9176	 3.5199	       	       	yes  	EPIC 203850605
203946777	16 27 22.91	-24 17 57.3	     	 9.45	17.42	13.88	 7.67	 5.3734	       	       	       	yes  	EPIC 203946777
203822485	16 27 22.95	-24 48 07.3	     	 9.39	 6.90	 1.67	 9.17	 8.8495	       	       	       	yes  	EPIC 203822485
204608421	16 27 25.51	-21 38 04.0	     	11.26	 6.46	 0.88	11.15	 1.8322	       	       	       	no   	EPIC 204608421
203915424	16 27 26.58	-24 25 54.3	     	11.84	 8.16	 0.70	11.75	 2.8842	       	       	       	yes  	EPIC 203915424
203893434	16 27 27.38	-24 31 16.5	     	 9.32	15.72	11.76	 7.80	       	       	       	       	yes  	EPIC 203893434
202787821	16 27 27.64	-28 21 50.6	     	10.02	 4.69	 0.19	 9.99	 4.2599	       	       	       	no   	
203793391	16 27 28.72	-24 54 32.1	     	11.69	 5.66	 0.43	11.64	 0.8805	       	       	       	no   	EPIC 203793391
203978911	16 27 28.76	-24 09 37.9	     	10.82	 8.16	 7.15	 9.90	       	       	       	       	no   	EPIC 203978911
203825455	16 27 30.83	-24 47 27.0	     	 9.50	11.12	 6.90	 8.61	 1.2444	       	       	       	yes  	EPIC 203825455
203919315	16 27 30.84	-24 24 56.0	     	10.07	12.36	 7.58	 9.10	 6.1462	       	       	       	yes  	EPIC 203919315
203796922	16 27 32.86	-24 53 45.4	     	 8.34	 7.31	 3.87	 7.84	13.3542	       	       	       	no   	EPIC 203796922
203852282	16 27 33.11	-24 41 15.2	     	 7.81	12.37	 8.70	 6.69	       	       	       	       	yes  	EPIC 203852282
202790830	16 27 33.20	-28 21 10.0	     	10.51	 4.93	 0.15	10.49	 3.8927	       	       	       	no   	
203863479	16 27 35.26	-24 38 33.3	     	 9.67	 8.49	 2.84	 9.30	 1.6257	 2.2433	       	       	no   	EPIC 203863479
203896277	16 27 37.18	-24 30 35.0	     	 7.58	11.31	11.27	 6.13	       	       	       	       	yes  	
203895738	16 27 38.12	-24 30 42.9	     	 9.66	14.41	 9.18	 8.48	       	       	       	       	yes  	EPIC 203895738
203870022	16 27 38.32	-24 36 58.5	     	 8.27	14.53	11.18	 6.83	       	       	       	       	yes  	EPIC 203870022
203863066	16 27 38.63	-24 38 39.1	     	11.08	12.85	 3.57	10.62	 4.1143	       	       	       	yes  	EPIC 203863066
203860592	16 27 39.42	-24 39 15.5	     	 8.46	 8.95	 5.60	 7.74	 6.2229	       	       	       	yes  	EPIC 203860592
204330922	16 27 39.53	-22 45 23.0	11.65	 8.08	 3.56	 1.11	 7.94	 4.1633	       	       	       	no   	EPIC 204330922
203930599	16 27 40.27	-24 22 04.1	11.53	 7.21	 4.33	 0.98	 7.08	       	       	       	       	yes  	EPIC 203930599
203425127	16 27 40.90	-26 10 56.9	     	10.51	 5.96	 0.55	10.44	 0.5312	       	       	       	no   	
203862309	16 27 42.70	-24 38 50.6	     	10.54	13.44	 8.94	 9.39	 4.3647	       	       	       	yes  	EPIC 203862309
204853319	16 27 43.41	-20 34 01.7	     	12.68	 8.68	 3.38	12.25	       	       	       	       	no   	
203751997	16 27 45.21	-25 03 33.1	     	11.45	 5.94	 0.32	11.41	 2.7362	       	       	       	no   	EPIC 203751997
203891751	16 27 46.29	-24 31 41.1	     	11.32	13.36	 4.89	10.69	       	       	       	       	yes  	EPIC 203891751
203781195	16 27 47.98	-24 57 13.7	     	12.11	 8.43	 2.83	11.75	 0.4139	       	       	       	no   	EPIC 203781195
203465909	16 27 49.03	-26 02 44.0	     	 9.18	 5.95	 0.70	 9.09	 3.8128	       	       	       	yes  	EPIC 203465909
203917608	16 27 49.78	-24 25 21.9	     	10.16	12.09	 9.12	 8.99	 0.4717	       	       	       	yes  	EPIC 203917608
203916376	16 27 49.85	-24 25 40.1	     	 7.30	 7.56	 7.03	 6.40	 0.4716	       	       	       	no   	EPIC 203916376
205121036	16 27 50.65	-19 18 00.4	     	 9.31	 4.27	 0.00	 9.31	       	       	       	       	no   	
204271913	16 27 51.40	-22 59 22.2	     	12.87	 7.75	 2.31	12.57	       	       	       	       	no   	
203853992	16 27 52.08	-24 40 50.3	16.28	 8.13	 8.15	 4.53	 7.54	 1.5516	       	       	       	no   	EPIC 203853992
205462610	16 27 52.54	-17 25 35.2	     	10.83	 5.28	 0.70	10.74	       	       	       	       	no   	
202689729	16 27 54.85	-28 43 39.2	     	 9.02	 4.12	 0.70	 8.93	       	       	       	       	no   	
203904213	16 27 55.25	-24 28 39.5	     	10.79	     	 7.15	     	 1.6727	       	       	       	yes  	EPIC 203904213
203913804	16 27 55.56	-24 26 17.9	14.19	 8.90	 5.29	 1.07	 8.76	       	       	       	       	yes  	EPIC 203913804
203857404	16 27 57.82	-24 40 01.7	     	 9.87	12.38	 8.76	 8.74	 0.7698	       	       	       	maybe	EPIC 203857404
203652652	16 27 57.92	-25 24 19.0	     	10.08	 4.94	 0.16	10.06	 6.2327	       	       	       	no   	
203821589	16 27 59.96	-24 48 19.2	17.42	 9.27	 8.15	 2.92	 8.89	 0.9105	 0.6677	       	       	no   	EPIC 203821589
203797163	16 28 00.11	-24 53 42.2	     	 9.65	 7.73	 1.65	 9.44	14.5062	       	       	       	maybe	EPIC 203797163
203942313	16 28 02.08	-24 19 04.8	     	10.70	 8.12	 7.13	 9.78	       	       	       	       	no   	EPIC 203942313
203798606	16 28 03.36	-24 53 23.6	     	10.49	 7.80	 2.18	10.21	 2.3014	       	       	       	no   	EPIC 203798606
203943014	16 28 06.44	-24 18 55.0	     	10.86	 8.10	 6.73	 9.99	       	       	       	       	no   	EPIC 203943014
204912809	16 28 07.37	-20 17 47.9	     	10.06	 4.96	 0.70	 9.97	       	       	       	       	no   	
202828127	16 28 08.95	-28 12 56.6	     	12.11	 7.70	 1.31	11.94	 1.1663	       	       	       	yes  	
203925554	16 28 09.21	-24 23 20.7	     	 7.14	14.26	11.51	 5.66	       	       	       	       	maybe	EPIC 203925554
203409747	16 28 09.52	-26 14 04.9	     	12.03	 6.33	 0.79	11.93	 0.9422	       	       	       	no   	
203954277	16 28 10.20	-24 16 01.2	13.66	 7.97	 5.69	 1.55	 7.77	       	       	       	       	no   	EPIC 203954277
205157696	16 28 10.26	-19 06 57.9	     	11.44	 5.99	 1.51	11.25	       	       	       	       	no   	
203991803	16 28 10.99	-24 06 17.7	     	10.06	 8.54	 3.76	 9.58	 1.5335	 2.1109	       	       	no   	EPIC 203991803
203781238	16 28 11.00	-24 57 12.8	     	 9.67	 6.00	 1.76	 9.44	 4.8086	       	       	       	no   	
203901467	16 28 11.08	-24 29 19.7	     	10.62	 8.47	 6.37	 9.80	       	       	       	       	no   	EPIC 203901467
203979600	16 28 12.15	-24 09 27.4	     	 7.19	11.14	 6.36	 6.37	       	       	       	       	no   	EPIC 203979600
203810698	16 28 12.28	-24 50 44.5	     	 9.56	 9.06	 4.28	 9.00	 1.4925	 3.9940	       	       	no   	EPIC 203810698
203810647	16 28 12.54	-24 50 45.3	     	10.38	     	 3.55	     	 1.4925	 3.9936	 2.7283	       	     	EPIC 203810647
203971352	16 28 12.71	-24 11 35.5	     	11.09	12.34	 4.96	10.45	 2.4285	       	       	       	yes  	EPIC 203971352
203887087	16 28 13.79	-24 32 49.4	     	10.10	13.49	 8.26	 9.03	 6.7027	       	       	       	yes  	EPIC 203887087
203785905	16 28 13.85	-24 56 11.3	     	 9.70	 8.78	 4.82	 9.08	 8.7397	       	       	       	yes  	EPIC 203785905
203925443	16 28 14.75	-24 23 22.5	     	10.55	12.19	10.00	 9.26	       	       	       	       	yes  	EPIC 203925443
204411939	16 28 14.88	-22 26 18.9	     	12.72	 7.22	 1.88	12.48	 1.1144	       	       	       	no   	
203971363	16 28 15.27	-24 11 35.4	     	11.23	 9.09	 4.23	10.68	       	       	       	       	no   	
203870058	16 28 16.50	-24 36 57.9	     	 9.32	 9.06	 3.83	 8.82	       	       	       	       	yes  	EPIC 203870058
203995761	16 28 16.73	-24 05 14.2	     	 8.86	 8.72	 5.37	 8.17	 5.1675	       	       	       	yes  	EPIC 203995761
203904453	16 28 18.08	-24 28 36.1	     	11.30	 8.99	 1.61	11.09	 0.7962	       	       	       	no   	EPIC 203904453
202644133	16 28 18.22	-28 54 01.3	11.94	 8.27	 3.67	 0.00	 8.27	       	       	       	       	no   	EPIC 202644133
202709894	16 28 18.69	-28 39 08.1	     	 9.53	 3.89	 0.70	 9.44	       	       	       	       	no   	
203779568	16 28 19.22	-24 57 34.3	     	 9.93	 7.42	 2.64	 9.58	11.9840	       	       	       	no   	EPIC 203779568
203925751	16 28 20.03	-24 23 18.0	     	10.62	 9.32	 4.54	10.03	 1.8132	       	       	       	no   	EPIC 203925751
203931209	16 28 21.50	-24 21 55.2	     	10.18	 9.00	 4.36	 9.62	 6.7455	       	       	       	yes  	EPIC 203931209
203947556	16 28 21.56	-24 17 44.9	     	10.55	 8.23	 6.81	 9.67	       	       	       	       	no   	EPIC 203947556
203904033	16 28 22.08	-24 28 42.1	     	11.31	 7.56	 2.41	11.00	       	       	       	       	no   	EPIC 203904033
203820868	16 28 22.96	-24 48 28.9	     	10.95	 9.47	 3.39	10.51	 1.4517	       	       	       	maybe	EPIC 203820868
203944388	16 28 23.30	-24 18 33.8	     	 8.69	13.57	 9.35	 7.48	       	       	       	       	no   	
203928175	16 28 23.32	-24 22 40.9	     	 8.62	12.17	 8.61	 7.51	 4.3728	       	       	       	yes  	EPIC 203928175
203979314	16 28 24.30	-24 09 31.6	     	 9.83	 8.93	 4.43	 9.26	10.7247	       	       	       	no   	EPIC 203979314
203875175	16 28 24.79	-24 35 43.4	     	11.30	 7.22	 1.87	11.06	 1.9116	       	       	       	no   	EPIC 203875175
203062441	16 28 24.93	-27 23 18.3	11.14	 7.96	 3.18	 0.98	 7.84	 2.6485	       	       	       	yes  	EPIC 203062441
203905577	16 28 25.09	-24 28 19.6	     	 7.86	 8.47	 3.97	 7.34	       	       	       	       	maybe	EPIC 203905577
203993703	16 28 32.17	-24 05 48.2	     	10.21	10.62	 4.70	 9.60	 1.0728	 1.4893	       	       	maybe	
203956650	16 28 32.56	-24 15 24.4	     	 9.84	10.46	 5.68	 9.11	 0.6752	 1.5052	       	       	yes  	EPIC 203956650
203927902	16 28 32.67	-24 22 45.0	     	 6.85	 7.09	 5.14	 6.19	 0.6919	       	       	       	yes  	EPIC 203927902
203888951	16 28 36.32	-24 32 22.5	     	11.18	 7.69	 2.65	10.84	 1.8703	       	       	       	maybe	EPIC 203888951
204576585	16 28 40.75	-21 46 05.2	10.67	 8.17	 2.50	 0.66	 8.09	       	       	       	       	no   	EPIC 204576585
203884740	16 28 41.54	-24 33 23.8	     	10.63	 7.64	 3.16	10.22	       	       	       	       	no   	EPIC 203884740
203927435	16 28 43.04	-24 22 52.3	     	10.14	 8.34	 3.11	 9.74	 0.4820	 0.4162	       	       	no   	EPIC 203927435
203990309	16 28 43.65	-24 06 40.6	     	 9.34	 8.99	 4.85	 8.72	 4.9037	       	       	       	no   	
203504633	16 28 44.53	-25 54 59.1	     	11.60	 6.33	 0.00	11.60	 0.6203	 0.1565	       	       	maybe	EPIC 203504633
203115615	16 28 45.13	-27 12 19.5	     	 9.82	 5.59	 0.86	 9.71	26.1710	 0.9883	       	       	no   	EPIC 203115615
203117371	16 28 46.03	-27 11 57.6	     	10.40	 5.24	 0.17	10.38	14.0079	       	       	       	no   	
203905980	16 28 47.02	-24 28 14.0	     	11.95	 8.27	 0.89	11.84	 1.8978	       	       	       	yes  	EPIC 203905980
203919645	16 28 48.43	-24 24 50.3	     	11.45	 6.28	 1.43	11.26	       	       	       	       	no   	EPIC 203919645
202800225	16 28 50.18	-28 19 06.7	     	 8.80	 5.45	 1.48	 8.61	       	       	       	       	no   	
204341850	16 28 50.43	-22 42 46.4	     	12.63	 7.13	 1.94	12.38	       	       	       	       	no   	
203992263	16 28 51.39	-24 06 10.8	     	11.75	 7.46	 2.26	11.46	       	       	       	       	no   	EPIC 203992263
203824474	16 28 52.00	-24 47 39.9	     	 8.50	 8.94	 6.45	 7.67	       	       	       	       	no   	EPIC 203824474
204570302	16 28 52.79	-21 47 41.2	     	10.85	 5.81	 0.64	10.77	 3.0356	       	       	       	no   	EPIC 204570302
203824153	16 28 54.06	-24 47 44.1	     	 8.90	 8.28	 3.78	 8.42	12.1645	       	       	       	yes  	EPIC 203824153
202743203	16 28 55.66	-28 31 43.6	     	 9.29	 3.82	 0.00	 9.29	       	       	       	       	no   	
203865042	16 28 56.79	-24 38 10.1	     	10.52	 8.64	 5.89	 9.76	       	       	       	       	no   	EPIC 203865042
203893891	16 28 56.94	-24 31 09.9	     	10.91	 8.75	 2.67	10.56	 3.9402	       	       	       	yes  	EPIC 203893891
203840935	16 28 58.37	-24 43 54.8	     	11.31	 8.43	 3.58	10.85	       	       	       	       	no   	
203999072	16 28 58.64	-24 04 23.1	     	10.49	 8.34	 6.66	 9.63	       	       	       	       	no   	EPIC 203999072
203817904	16 28 59.30	-24 49 08.9	14.72	10.04	 4.68	 0.56	 9.97	       	       	       	       	no   	EPIC 203817904
203806417	16 29 03.92	-24 51 41.4	     	10.73	 7.62	 1.54	10.54	 1.2335	       	       	       	no   	EPIC 203806417
203766325	16 29 07.33	-25 00 28.2	     	11.97	 4.45	 0.70	11.88	       	       	       	       	no   	
203604427	16 29 08.73	-25 34 24.2	     	10.13	 5.50	 0.00	10.13	 1.4210	       	       	       	yes  	EPIC 203604427
202615424	16 29 11.39	-29 00 31.7	     	 9.95	 5.00	 0.70	 9.86	 2.8216	 3.6911	       	       	no   	EPIC 202615424
203844132	16 29 21.38	-24 43 10.5	     	 9.76	 8.27	 4.06	 9.24	       	       	       	       	no   	
203962241	16 29 23.39	-24 13 56.9	     	 7.02	     	     	     	       	       	       	       	yes  	EPIC 203962241
203981255	16 29 24.32	-24 09 01.0	     	10.09	 8.70	 3.81	 9.60	       	       	       	       	no   	
203989848	16 29 24.53	-24 06 48.0	     	 9.75	 8.92	 4.61	 9.15	       	       	       	       	no   	
203859204	16 29 25.46	-24 39 35.7	     	 8.42	 9.55	 6.80	 7.55	       	       	       	       	no   	EPIC 203859204
203962537	16 29 28.19	-24 13 52.6	     	11.30	 9.08	 4.39	10.74	       	       	       	       	no   	
203977678	16 29 29.13	-24 09 57.0	     	11.65	 6.84	 2.20	11.37	       	       	       	       	no   	
203873636	16 29 32.33	-24 36 06.4	     	 9.72	 8.80	 5.45	 9.02	       	       	       	       	no   	EPIC 203873636
203873374	16 29 35.09	-24 36 10.7	     	 9.68	 8.84	 3.61	 9.22	 2.0632	 0.6304	       	       	yes  	EPIC 203873374
203782748	16 29 36.23	-24 56 53.0	     	12.49	 6.95	 0.31	12.45	       	       	       	       	no   	EPIC 203782748
203036210	16 29 49.91	-27 28 49.9	11.05	 8.65	 2.40	 0.08	 8.64	 3.0258	       	       	       	no   	EPIC 203036210
202773970	16 29 51.66	-28 24 52.2	     	11.18	 6.13	 0.94	11.06	 3.6029	       	       	       	maybe	
203774126	16 29 54.59	-24 58 46.0	 7.81	 7.31	 0.50	 0.31	 7.27	 1.9698	       	       	       	yes  	EPIC 203774126
203178795	16 29 56.62	-26 59 18.4	     	10.44	 5.64	 0.35	10.39	 1.6050	 1.1308	       	       	no   	
203033414	16 29 57.98	-27 29 24.9	     	11.59	 5.38	 0.20	11.57	15.7906	       	       	       	no   	
202816688	16 30 01.49	-28 15 29.5	     	 9.80	 4.75	 0.24	 9.77	       	       	       	       	no   	
203956555	16 30 01.92	-24 15 25.7	     	11.89	 5.42	 0.85	11.78	11.6646	       	       	       	no   	
203044910	16 30 02.74	-27 27 00.8	     	 9.75	 4.57	 0.35	 9.71	 7.7349	       	       	       	no   	
203675505	16 30 11.62	-25 19 33.9	     	10.20	 4.49	 0.73	10.11	       	       	       	       	no   	
202911961	16 30 15.67	-27 54 58.5	 6.89	 6.36	 0.53	 0.79	 6.26	       	       	       	       	no   	EPIC 202911961
202638454	16 30 20.08	-28 55 18.1	     	11.77	 6.93	 0.44	11.72	 0.2487	 0.4455	       	       	no   	EPIC 202638454
203125449	16 30 24.14	-27 10 17.9	     	10.94	 5.92	 0.83	10.83	 2.6582	       	       	       	no   	
203642025	16 30 44.69	-25 26 34.1	     	10.80	 4.98	 0.95	10.68	 1.3495	       	       	       	no   	
203108627	16 30 49.62	-27 13 46.8	     	11.38	 6.34	 0.64	11.30	 1.2221	       	       	       	no   	
205125047	16 30 56.32	-19 16 48.5	     	12.11	 6.90	 1.49	11.92	       	       	       	       	yes  	
203050730	16 31 05.78	-27 25 46.4	     	10.53	 5.62	 0.28	10.49	 0.4865	 0.7740	       	       	no   	EPIC 203050730
203189054	16 31 15.41	-26 57 15.2	     	10.25	 4.92	 0.61	10.17	10.7353	       	       	       	no   	
205173226	16 31 16.21	-19 02 13.4	     	11.02	 6.34	 1.54	10.82	       	       	       	       	no   	
204914113	16 31 16.58	-20 17 26.2	     	 8.64	 4.24	 0.04	 8.63	       	       	       	       	no   	
203122134	16 31 18.67	-27 10 58.8	     	11.35	 6.08	 0.54	11.28	 0.9875	       	       	       	maybe	
205165393	16 31 28.81	-19 04 37.8	     	10.68	 5.94	 1.19	10.53	 7.5096	       	       	       	no   	
205526761	16 31 31.54	-16 59 53.0	     	 8.19	 3.50	 1.35	 8.02	       	       	       	       	no   	
202676865	16 31 43.60	-28 46 35.3	     	11.00	 5.82	 0.40	10.95	 0.4049	       	       	       	no   	EPIC 202676865
202678486	16 31 56.67	-28 46 12.9	     	10.49	 5.64	 0.16	10.47	 7.3603	       	       	       	no   	
205517382	16 32 24.32	-17 03 40.1	     	 7.96	 4.55	 0.70	 7.87	 3.3542	       	       	       	no   	EPIC 205517382
205073944	16 32 28.42	-19 32 00.0	     	11.32	 4.93	 0.60	11.25	       	       	       	       	no   	
204377731	16 32 32.53	-22 34 21.6	     	 9.83	 5.48	 0.45	 9.77	 4.4576	       	       	       	no   	
204474909	16 32 59.40	-22 11 22.8	     	11.94	 6.40	 2.15	11.66	16.6278	       	       	       	no   	
204438478	16 33 02.14	-22 20 04.1	     	10.90	 5.15	 0.99	10.78	14.6696	       	       	       	no   	
205123210	16 33 02.50	-19 17 22.0	     	11.51	 5.77	 0.92	11.39	       	       	       	       	no   	
210282528	16 33 34.95	-18 32 54.2	     	10.40	 5.37	 3.60	 9.93	 2.2065	       	       	       	no   	EPIC 210282528
203099159	16 33 35.03	-27 15 45.1	     	10.95	 5.45	 0.34	10.90	 2.0986	       	       	       	no   	
204559470	16 33 38.82	-21 50 26.3	     	 8.87	 5.47	 1.21	 8.72	 3.6210	 1.4739	       	       	no   	
202972156	16 33 58.75	-27 42 16.7	     	 9.30	 4.98	 0.41	 9.24	       	       	       	       	no   	
203181641	16 34 05.85	-26 58 44.2	     	 8.78	 3.60	 0.70	 8.69	 0.4305	 1.3038	       	       	no   	EPIC 203181641
202619356	16 34 17.86	-28 59 37.4	     	 9.21	 4.30	 0.31	 9.17	11.7302	       	       	       	no   	
204543256	16 34 22.40	-21 54 31.0	     	 9.09	 4.71	 0.29	 9.05	       	       	       	       	no   	
205431449	16 34 27.74	-17 37 31.6	     	11.75	 5.37	 0.00	11.75	 0.4629	 0.1987	       	       	no   	
203185083	16 34 35.13	-26 58 03.2	     	10.48	 6.26	 0.51	10.41	 0.4401	       	       	       	no   	EPIC 203185083
202724532	16 34 38.26	-28 35 50.6	     	 9.77	 4.93	 0.41	 9.71	 5.0696	       	       	       	no   	
205567400	16 34 53.36	-16 42 49.5	     	10.77	 5.10	 0.70	10.68	       	       	       	       	no   	
202687442	16 34 58.64	-28 44 10.4	     	11.59	 5.80	 0.70	11.50	 0.5727	       	       	       	no   	
204884822	16 35 06.25	-20 25 28.5	     	 9.55	 5.72	 0.66	 9.46	 0.7983	       	       	       	no   	
202679988	16 35 11.88	-28 45 52.0	     	 8.99	 3.72	 0.70	 8.90	 2.9473	 1.3384	       	       	no   	EPIC 202679988
204396558	16 35 23.82	-22 29 54.8	     	 9.55	 5.35	 0.89	 9.44	       	       	       	       	no   	
204226809	16 35 42.08	-23 10 04.1	     	 9.86	 4.84	 0.98	 9.74	       	       	       	       	no   	
203130129	16 35 44.70	-27 09 20.4	     	11.56	 5.67	 0.00	11.56	 1.6122	       	       	       	no   	EPIC 203130129
203120753	16 35 45.73	-27 11 16.8	     	10.28	 4.82	 0.60	10.21	 5.3147	       	       	       	no   	
204566404	16 35 48.37	-21 48 39.7	     	 8.48	 4.64	 0.71	 8.39	 1.7418	       	       	       	no   	EPIC 204566404
205059490	16 36 39.22	-19 36 07.5	 9.43	 8.11	 1.32	 0.68	 8.02	 0.4185	 0.5619	 0.2157	 0.2753	no   	EPIC 205059490
205435449	16 36 44.44	-17 36 01.4	     	10.01	 5.13	 0.70	 9.92	 5.9497	       	       	       	no   	
204716087	16 36 49.93	-21 10 26.5	     	11.36	 5.32	 1.02	11.23	11.4477	       	       	       	no   	
