#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-10-29T05:46:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5db7d22c0d7c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/558/A53&tab:{J/A+A/558/A53/index}&key:source=J/A+A/558/A53/index&HTTPPRM:&
#-source=J/A+A/558/A53/index
#-order=I
#-out=MWSC
#-out=Name
#-out=flag
#-out=Type
#-out=n_Type
#-out=Src
#-out=SType
#-out=N
#

#RESOURCE=yCat_35580053
#Name: J/A+A/558/A53
#Title: Milky Way global survey of star clusters. II. (Kharchenko+, 2013)
#Table	J_A_A_558_A53_index:
#Name: J/A+A/558/A53/index
#Title: List of MWSC objects
#Column	MWSC	(A4)	[1/3784] MWSC sequential number	[ucd=meta.record]
#Column	Name	(a17)	NGC, IC or other common designation	[ucd=meta.number]
#Column	flag	(A1)	Flag of confirmation/no confirmation (G5)	[ucd=meta.code.error]
#Column	Type	(A1)	[agmnrs] Object type (G1)	[ucd=src.class]
#Column	n_Type	(A1)	[oc] object/candidate	[ucd=meta.note]
#Column	Src	(A4)	Source for MWSC list and input parameters (G2)	[ucd=meta.bib]
#Column	SType	(A3)	Source object type (G3)	[ucd=src.class]
#Column	N	(I9)	Number of stars in MWSC sky area	[ucd=meta.number]
MWSC	Name	flag	Type	n_Type	Src	SType	N
2367	DBSB_157         	=	 	 	BIRN	irc	    26423
2368	Ruprecht_115     	=	 	 	DIAS	   	    38388
2369	DBSB_99          	=	 	 	BOPN	irc	    24664
2370	NGC_6067         	=	 	 	COCD	   	    61746
2371	Pismis_22        	=	 	 	DIAS	   	    31315
2372	Sco_OB2          	:	a	o	MELN	ass	        0
2373	Ruprecht_176     	=	 	 	DIAS	   	    21074
2374	DBSB_102         	=	 	 	BOPN	irc	    15516
2375	DBSB_160         	&	 	 	BIRN	irc	        0
2376	NGC_6093         	=	g	o	HARR	glo	     7360
2377	DBSB_161         	=	 	 	BIRN	irc	    19338
2378	FSR_1749         	=	r	c	FPOS	   	     8124
2379	FSR_1737         	=	 	 	FPOS	   	    14866
2380	DBSB_163         	=	 	 	BIRN	irc	    19567
2381	Harvard_10       	=	a	c	COCD	   	    93213
2382	NGC_6087         	=	a	c	COCD	   	    57923
2383	FSR_1734         	=	 	 	FPOS	   	    21338
2384	R_103            	:	a	o	MELN	ass	        0
2385	DBSB_164         	=	 	 	BIRN	irc	    17853
2386	Lynga_8          	=	 	 	DIAS	rem	    19738
2387	DBSB_100         	=	 	 	BOPN	irc	    20545
2388	DBSB_162         	=	 	 	BIRN	irc	    18528
2389	Lynga_9          	=	 	 	DIAS	   	    29567
2390	DBSB_166         	=	 	 	BIRN	irc	    17365
2391	DBSB_165         	:	 	 	BIRN	irc	        0
2392	G_333.6-0.2      	:	 	 	BIEM	irc	        0
2393	Ruprecht_116     	=	 	 	COCD	   	    40464
2394	DBSB_167         	=	 	 	BIRN	irc	    16341
2395	Ruprecht_117     	=	 	 	DIAS	   	    31485
2396	NGC_6121         	=	g	o	HARR	glo	    62601
2397	Grasdalen_1      	=	n	o	DREM	rem	     6017
2398	FSR_1751         	=	 	 	FPOS	   	    10818
2399	Pismis_23        	=	 	 	DIAS	   	    21766
2400	ESO_226-06       	=	 	 	DIAS	   	    29402
2401	ESO_137-23       	=	r	o	DIAS	dub	    15354
2402	Ruprecht_118     	=	 	 	DIAS	   	    42896
2403	NGC_6124         	=	 	 	COCD	   	    68310
2404	NGC_6101         	=	g	o	HARR	glo	     6946
2405	Collinder_302    	:	m	o	DIAS	ass	        0
2406	rho_Oph_DarkCloud	&	 	 	BIEM	irc	        0
2407	Rho_Oph          	:	n	o	LLEM	emb	        0
2408	rho Oph DarkCloud	&	 	 	BIEM	irc	        0
2409	NGC_6144         	=	g	o	HARR	glo	     8702
2410	Dol-Dzim_5       	:	s	c	DIAS	   	        0
2411	NGC_6139         	=	g	o	HARR	glo	    21277
2412	NGC_6134         	=	 	 	COCD	   	    36291
2413	Ruprecht_119     	=	 	 	COCD	   	    41567
2414	Terzan_3         	=	g	o	HARR	glo	    19172
2415	Hogg_19          	=	 	 	DIAS	   	    23238
2416	DBSB_170         	=	 	 	BIRN	irc	    24630
2417	FSR_1761         	=	r	o	FPOS	   	    12033
2418	Patchick_94      	=	 	 	DIAS	   	    25735
2419	FSR_1727         	=	 	 	FPRO	   	    37822
2420	FSR_1725         	=	 	 	FPOS	   	    35753
2421	FSR_1772         	=	r	o	FPOS	   	    14033
2422	NGC_6171         	=	g	o	HARR	glo	     7237
2423	NGC_6152         	=	 	 	COCD	   	    50663
2424	NGC_6169         	=	 	 	DIAS	   	    35463
2425	NGC_6167         	=	 	 	COCD	   	    59407
2426	Ruprecht_120     	=	 	 	DIAS	   	    29644
2427	Collinder_307    	=	 	 	DIAS	   	    38763
2428	NGC_6178         	=	 	 	COCD	   	    55614
2429	Dolidze_27       	=	r	o	DIAS	   	     5893
2430	FSR_1748         	=	r	c	FPOS	   	    17158
2431	DBSB_168         	:	 	 	BIRN	irc	        0
2432	FSR_1718         	=	 	 	FPOS	   	    16359
2433	Lynga_11         	=	 	 	DIAS	   	    28763
2434	DBSB_171         	=	 	 	BIRN	irc	    19958
2435	DBSB_169         	=	 	 	BIRN	irc	    19086
2436	1636-283         	=	g	o	HARR	glo	     9783
2437	DBSB_103         	=	n	o	BOPN	irc	    27310
2438	RCW_108          	:	n	o	BIEM	irc	        0
2439	DBSB_173         	=	n	o	BIRN	irc	    21337
2440	NGC_6192         	=	 	 	COCD	   	    61855
2441	ESO_277-04       	=	 	 	DIAS	   	    31252
2442	FSR_0010         	=	 	 	FPOS	   	     4854
2443	DBSB_172         	:	 	 	BIRN	irc	        0
2444	NGC_6193         	=	 	 	COCD	   	    57620
2445	NGC_6205         	=	g	o	HARR	glo	     5616
2446	Ruprecht_121     	=	 	 	DIAS	   	    48096
2447	Ara_OB1A         	:	a	o	MELN	ass	        0
2448	DBSB_105         	:	 	 	BOPN	irc	        0
2449	Ara_OB1B         	:	a	o	MELN	ass	        0
2450	NGC_6200         	=	 	 	COCD	   	    60132
2451	Hogg_20          	=	 	 	DIAS	dub	    41687
2452	FSR_1713         	=	r	c	FPOS	   	    13938
2453	FSR_1692         	=	r	o	FPOS	   	     6456
2454	Dol-Dzim_6       	=	r	o	DIAS	rem	     2475
2455	Hogg_21          	=	 	 	DIAS	   	    38753
2456	Lynga_12         	=	 	 	DIAS	   	    38522
2457	NGC_6204         	=	 	 	COCD	   	    40039
2458	vdBergh-Hagen_197	=	 	 	DIAS	   	    19933
2459	Hogg_22          	=	 	 	COCD	   	    29795
2460	NGC_6229         	=	g	o	HARR	glo	     1421
2461	Westerlund_1     	=	n	o	DIAS	var	    19921
2462	ESO_518-03       	=	 	 	DIAS	   	    18316
2463	DBSB_109         	:	 	 	BOPN	irc	        0
2464	NGC_6218         	=	g	o	HARR	glo	     6983
2465	ASCC_85          	=	 	 	COCD	   	    41491
2466	DBSB_174         	=	 	 	BIRN	irc	    17165
2467	ESO_137-43       	=	r	o	DIAS	non	    11375
2468	Lynga_13         	=	 	 	DIAS	   	    28618
2469	NGC_6216         	=	 	 	DIAS	   	    27338
2470	NGC_6208         	=	 	 	COCD	   	    35969
2471	vdBergh-Hagen_200	=	 	 	DIAS	   	    26567
2472	NGC_6222         	=	 	 	DREM	ast	    21788
2473	FSR_1746         	=	 	 	FPOS	   	    38696
2474	FSR_1744         	=	 	 	FPRO	   	    34000
2475	FSR_1756         	=	 	 	FPOS	   	    20503
2476	FSR_1735         	=	g	o	HARR	glo	    29620
2477	FSR 1735         	&	 	 	FPRO	   	        0
2478	DBSB_175         	=	 	 	BIRN	irc	    18954
2479	NGC_6235         	=	g	o	HARR	glo	    11077
2480	Sco_OB1          	:	a	o	MELN	ass	        0
2481	NGC_6231         	=	a	c	COCD	   	    94610
2482	DBSB_106         	=	 	 	BOPN	irc	    19766
2483	ESO_332-08       	=	a	c	COCD	   	    52339
2484	Lynga_14         	=	 	 	DIAS	   	    25466
2485	FSR_1732         	=	 	 	DIAS	irc	    35708
2486	vdBergh-Hagen_202	=	a	c	DIAS	   	    37461
2487	Collinder_316    	&	 	 	DIAS	ass	        0
2488	NGC_6242         	=	a	c	COCD	   	    54538
2489	FSR_0014         	=	 	 	FPOS	   	     6981
2490	ESO_332-11       	=	a	c	DIAS	non	    34915
2491	vdBergh-Hagen_205	=	a	c	COCD	   	    32732
2492	FSR_1729         	=	r	c	FPOS	   	    22852
2493	DBSB_110         	:	 	 	BOPN	irc	        0
2494	ESO_332-13       	=	 	 	DIAS	dub	    30304
2495	DBSB_111         	:	 	 	BOPN	irc	        0
2496	DBSB_112         	:	 	 	BOPN	irc	        0
2497	Trumpler_24      	:	a	o	DIAS	ass	        0
2498	NGC_6254         	=	g	o	HARR	glo	     8232
2499	NGC_6249         	=	 	 	COCD	   	    48005
2500	NGC_6250         	=	n	o	COCD	   	    64252
2501	FSR_1763         	=	r	o	FPOS	   	    29683
2502	NGC_6253         	=	 	 	DIAS	   	    30298
2503	DBSB_114         	:	n	o	BOPN	irc	        0
2504	DBSB_115         	=	 	 	BOPN	irc	    22779
2505	DBSB_176         	=	 	 	BIRN	irc	    18988
2506	NGC_6256         	=	g	o	HARR	glo	    36039
2507	vdBergh-Hagen_208	&	 	 	DIAS	   	        0
2508	DBSB_117         	:	n	o	BOPN	irc	        0
2509	Palomar_15       	=	g	o	HARR	glo	     2804
2510	DBSB_113         	=	n	o	BOPN	irc	    18148
2511	NGC_6259         	=	 	 	DIAS	   	    50882
2512	NGC_6266         	=	g	o	HARR	glo	    41676
2513	ASCC_86          	=	a	c	COCD	   	    46163
2514	FSR_1750         	=	r	c	FPRO	   	    40543
2515	FSR_1778         	=	 	 	FPOS	   	    19511
2516	NGC_6268         	=	 	 	COCD	   	    39129
2517	DBSB_178         	=	 	 	BIRN	irc	    30640
2518	vdBergh-Hagen_211	=	 	 	DIAS	   	    25232
2519	NGC_6273         	=	g	o	HARR	glo	    30627
2520	ASCC_87          	=	 	 	COCD	   	    52239
2521	FSR_1739         	=	 	 	FPRO	   	    30130
2522	FSR_0041         	=	r	o	FPOS	   	     6721
2523	Harvard_13       	=	 	 	DIAS	   	    29895
2524	DBSB_104         	=	n	o	BOPN	irc	    22774
2525	DBSB_177         	=	n	o	BIRN	irc	    21025
2526	Teutsch_84       	=	 	 	DIAS	   	    30116
2527	ESO_587-04       	=	 	 	DIAS	dub	    11754
2528	NGC_6284         	=	g	o	HARR	glo	    27051
2529	ESO_043-13       	=	r	o	DIAS	   	     5986
2530	NGC_6281         	=	 	 	COCD	   	    85335
2531	FSR_1769         	=	 	 	FPOS	   	    30769
2532	ESO_332-20       	=	 	 	DIAS	   	    35421
2533	NGC_6287         	=	g	o	HARR	glo	    19137
2534	vdBergh-Hagen_214	=	 	 	DIAS	   	    37689
2535	ESO_278-02       	-	 	 	DIAS	non	        0
2536	ASCC_88          	=	 	 	COCD	   	   159416
2537	ESO_332-22       	=	 	 	DIAS	dub	    39092
2538	DBSB_116         	=	n	o	BOPN	irc	    25735
2539	NGC_6293         	=	g	o	HARR	glo	    32378
2540	FSR_1786         	=	 	 	FPOS	   	    22723
2541	Dol-Dzim_7       	-	 	 	DIAS	   	        0
2542	DBSB_107         	&	 	 	BOPN	irc	        0
2543	DBSB_108         	=	 	 	BOPN	irc	    22326
2544	DBSB_179         	=	 	 	BIRN	irc	    32315
2545	FSR_1755         	:	 	 	DIAS	irc	        0
2546	Sco_OB4          	=	a	o	COCD	ass	   288949
2547	Teutsch_85       	=	 	 	DIAS	   	    32239
2548	FSR_0042         	=	r	o	FPOS	   	     7251
2549	Moffat_2         	:	 	 	DIAS	   	        0
2550	NGC_6304         	=	g	o	HARR	glo	    43517
2551	FSR_1754         	=	 	 	FPRO	   	    34483
2552	NGC_6318         	=	 	 	DIAS	   	    32184
2553	vdBergh-Hagen_217	=	 	 	DIAS	   	    33726
2554	NGC_6316         	=	g	o	HARR	glo	    39822
2555	DBSB_121         	&	 	 	BOPN	irc	        0
2556	DBSB_122         	&	 	 	BOPN	irc	        0
2557	NGC_6341         	=	g	o	HARR	glo	     5111
2558	DBSB_123         	=	n	o	BOPN	irc	    21415
2559	Bochum_13        	=	 	 	COCD	   	    43445
2560	NGC_6325         	=	g	o	HARR	glo	    22835
2561	DBSB_118         	:	n	o	BOPN	irc	        0
2562	NGC_6322         	=	a	c	COCD	   	    42830
2563	vdBergh-Hagen_221	=	 	 	COCD	   	    70061
2564	vdBergh-Hagen_222	=	 	 	DIAS	   	    37302
2565	Havlen-Moffat_1  	=	 	 	DIAS	   	    30035
2566	BDSB_99          	:	 	 	BOPN	irc	        0
2567	NGC_6333         	=	g	o	HARR	glo	    22548
2568	NGC_6334V        	&	n	o	BIEM	irc	        0
2569	NGC_6334VI       	&	n	o	BIEM	irc	        0
2570	BDSB_98          	&	n	o	BOPN	irc	        0
2571	BDSB_97          	&	n	o	BOPN	irc	        0
2572	DBSB_119         	:	 	 	BOPN	irc	        0
2573	NGC_6334IV       	&	n	o	BIEM	irc	        0
2574	NGC_6334III      	&	n	o	BIEM	irc	        0
2575	vdBergh-Hagen_223	=	n	o	DIAS	   	    16916
2576	NGC_6334II       	&	n	o	BIEM	irc	        0
2577	NGC_6334         	=	n	o	DIAS	   	    37481
2578	NGC_6334E        	-	n	o	BIEM	irc	        0
2579	NGC_6334I        	:	n	o	LLEM	emb	        0
2580	NGC_6342         	=	g	o	HARR	glo	    27662
2581	DBSB_120         	=	 	 	BOPN	irc	    21379
2582	ASCC_89          	=	a	c	COCD	   	    53905
2583	DB2001_38        	:	 	 	BIEM	irc	        0
2584	Ruprecht_123     	=	 	 	DIAS	   	    32518
2585	NGC_6356         	=	g	o	HARR	glo	    21666
2586	NGC_6355         	=	g	o	HARR	glo	    36149
2587	Trumpler_25      	=	 	 	DIAS	   	    46778
2588	NGC_6357         	=	n	o	DIAS	   	    29114
2589	Pismis_24        	=	n	o	DIAS	   	    19402
2590	IC_4651          	=	 	 	COCD	   	    32197
2591	NGC_6360         	=	r	c	DREM	ast	    57650
2592	NGC_6352         	=	g	o	HARR	glo	    33048
2593	BDSB_164         	=	 	 	BIRN	irc	    17164
2594	AH03_J1725-34.4  	&	 	 	DIAS	   	        0
2595	BDSB_100         	&	 	 	BOPN	irc	        0
2596	BDSB_101         	&	 	 	BOPN	irc	        0
2597	Dol-Dzim_8       	=	r	o	DREM	ast	     3188
2598	ESO_392-13       	=	 	 	DIAS	non	    21756
2599	IC_1257          	=	g	o	HARR	glo	     7251
2600	Terzan_2         	=	g	o	HARR	glo	    42667
2601	NGC_6366         	=	g	o	HARR	glo	    21686
2602	Ruprecht_124     	=	 	 	DREM	ast	    36010
2603	DB2001_39        	:	 	 	BIEM	irc	        0
2604	Trumpler_26      	=	 	 	COCD	   	    58796
2605	Antalova_1       	=	 	 	COCD	   	    73541
2606	BDSB_166         	=	 	 	BIRN	irc	    14251
2607	BDSB_165         	=	 	 	BIRN	irc	    16033
2608	Ruprecht_125     	=	 	 	COCD	   	    43857
2609	FSR_0033         	=	r	o	FPOS	   	    14285
2610	Antalova_2       	=	 	 	DIAS	dub	    36810
2611	DB2001_41        	=	n	o	BIEM	irc	    22231
2612	DB2001_40        	:	 	 	BIEM	irc	        0
2613	Antalova_3       	=	 	 	DIAS	   	    35227
2614	Terzan_4         	=	g	o	HARR	glo	    52805
2615	vdBergh-Hagen_229	=	g	o	HARR	glo	    49432
2616	Harvard_16       	=	 	 	DIAS	   	    50255
2617	FSR_1758         	=	 	 	DIAS	irc	    38822
2618	Collinder_333    	=	 	 	COCD	   	    34423
2619	NGC_6362         	=	g	o	HARR	glo	    11865
2620	vdBergh-Hagen_231	=	r	c	DIAS	   	    48878
2621	FSR_0027         	=	 	 	FPOS	   	    23073
2622	FSR_0001         	&	 	 	FPRO	   	        0
2623	FSR_0002         	=	 	 	FPRO	   	    46173
2624	Antalova_4       	=	 	 	DIAS	   	    30159
2625	BDSB_102         	=	 	 	BOPN	irc	    19818
2626	IRAS_17301-2917  	=	 	 	DIAS	   	    41174
2627	Liller_1         	:	g	o	HARR	glo	        0
2628	Terzan-Ju_20     	=	 	 	DREM	ast	    43243
2629	NGC_6380         	=	g	o	HARR	glo	    39578
2630	FSR_1766         	=	 	 	FPOS	   	    46426
2631	NGC_6383         	=	a	c	COCD	   	    39357
2632	Ruprecht_126     	=	 	 	DIAS	dub	    43256
2633	FSR_0019         	=	g	c	FPOS	   	    32307
2634	FSR_1767         	=	 	 	DIAS	irc	    46855
2635	Terzan_1         	=	g	o	HARR	glo	    36181
2636	Dutra-Bica_50    	:	 	 	DIAS	   	        0
2637	Pismis_26        	=	g	o	HARR	glo	    38908
2638	NGC_6388         	=	g	o	HARR	glo	    39161
2639	Trumpler_27      	=	 	 	COCD	   	    63959
2640	ESO_334-02       	=	 	 	DIAS	   	    28178
2641	Trumpler_28      	=	 	 	COCD	   	    39502
2642	BDSB_167         	:	 	 	BIRN	irc	        0
2643	NGC_6402         	=	g	o	HARR	glo	    16926
2644	NGC_6396         	=	 	 	DIAS	   	    39817
2645	DB2001_1         	&	 	 	BIEM	irc	        0
2646	ESO_139-13       	=	 	 	COCD	   	    10476
2647	FSR_0018         	:	 	 	FPOS	   	        0
2648	Dutra-Bica_59    	:	 	 	DIAS	   	        0
2649	Ruprecht_127     	=	 	 	DIAS	   	    42840
2650	Mamajek_2        	=	m	o	DIAS	   	    21855
2651	Collinder_338    	=	 	 	COCD	   	    83752
2652	FSR_0091         	=	r	o	FPOS	   	     4917
2653	NGC_6401         	=	g	o	HARR	glo	    55566
2654	ESO_393-12       	=	g	c	DIAS	   	    43989
2655	ASCC_90          	=	 	 	COCD	   	    92855
2656	DB2001_2         	&	 	 	BIEM	irc	        0
2657	Dutra-Bica_60    	=	 	 	DIAS	   	    36125
2658	NGC_6404         	=	 	 	DIAS	   	    42581
2659	FSR_0050         	=	r	o	FPOS	   	    10922
2660	NGC_6400         	=	 	 	COCD	   	    63783
2661	NGC_6405         	=	 	 	COCD	   	   114021
2662	NGC_6397         	=	g	o	HARR	glo	    36334
2663	Trumpler_29      	=	 	 	COCD	   	    36976
2664	FSR_0025         	=	g	c	FPOS	   	    29549
2665	Dutra-Bica_18    	:	 	 	DIAS	   	        0
2666	NGC_6415         	-	s	o	DREM	ast	        0
2667	ESO_393-15       	=	 	 	DIAS	dub	    40529
2668	ESO_520-20       	=	 	 	DREM	non	    40663
2669	Palomar_6        	=	g	o	HARR	glo	    42175
2670	Alessi_9         	=	 	 	COCD	   	   150253
2671	Dutra-Bica_23    	-	s	o	DREM	ast	        0
2672	Ruprecht_128     	=	 	 	DIAS	   	    39286
2673	NGC_6416         	=	 	 	COCD	   	    68897
2674	Collinder_345    	-	 	 	DIAS	non	        0
2675	DB2001_42        	=	n	o	BIEM	irc	    18141
2676	NGC_6426         	=	g	o	HARR	glo	     8012
2677	Dutra-Bica_58    	=	 	 	DIAS	   	    21430
2678	NGC_6421         	:	 	 	DREM	ast	        0
2679	Dutra-Bica_33    	=	 	 	DREM	ast	    41569
2680	Dutra-Bica_37    	-	s	o	DREM	ast	        0
2681	IRS_16           	:	n	o	BIEM	irc	        0
2682	FSR_0096         	=	 	 	FPOS	   	     4755
2683	Dutra-Bica_36    	-	s	o	DREM	ast	        0
2684	G_0.121+0.017    	:	n	o	BIEM	irc	        0
2685	FSR_0043         	=	 	 	FPOS	   	    19649
2686	BDB_2            	:	 	 	BIEM	irc	        0
2687	vdBergh-Hagen_245	=	n	o	DIAS	   	    36656
2688	Collinder_347    	=	n	o	DIAS	   	    23957
2689	IC_4665          	=	 	 	COCD	   	    31589
2690	Dutra-Bica_44    	=	 	 	DREM	ast	    38169
2691	NGC_6425         	=	 	 	COCD	   	    46877
2692	Dutra-Bica_4     	&	 	 	DREM	ast	        0
2693	Dutra-Bica_5     	&	 	 	DIAS	   	        0
2694	Dutra-Bica_6     	:	 	 	DIAS	   	        0
2695	Dutra-Bica_45    	=	 	 	DIAS	   	    41317
2696	Ruprecht_129     	=	 	 	DREM	ast	    29391
2697	Djorg_1          	=	g	o	HARR	glo	    44896
2698	Ruprecht_130     	=	n	o	DIAS	   	    27521
2699	Terzan_5         	=	g	o	HARR	glo	    36509
2700	Collinder_350    	=	 	 	COCD	   	    26531
2701	NGC_6440         	=	g	o	HARR	glo	    49269
2702	ASCC_91          	=	 	 	COCD	   	    61507
2703	FSR_1721         	=	 	 	FPOS	   	     8884
2704	NGC_6437         	-	s	o	DREM	ast	        0
2705	Collinder_351    	=	 	 	DIAS	   	    32395
2706	Ruprecht_131     	=	 	 	COCD	   	    41625
2707	FSR_1740         	=	r	c	FPOS	   	    16695
2708	Dutra-Bica_51    	=	 	 	DIAS	   	    28797
2709	NGC_6444         	=	 	 	COCD	   	    68649
2710	Dutra-Bica_8     	&	 	 	DREM	ast	        0
2711	Dutra-Bica_7     	:	 	 	DIAS	   	        0
2712	Dutra-Bica_3     	-	s	o	DREM	ast	        0
2713	NGC_6441         	=	g	o	HARR	glo	    41663
2714	Dutra-Bica_12    	:	 	 	DIAS	   	        0
2715	Dutra-Bica_10    	&	 	 	DIAS	   	        0
2716	Sgr_OB5          	:	a	o	MELN	ass	        0
2717	Dutra-Bica_11    	:	 	 	DIAS	   	        0
2718	NGC_6451         	=	 	 	DIAS	   	    74698
2719	Terzan_6         	=	g	o	HARR	glo	    42781
2720	BDSB_103         	&	 	 	BOPN	irc	        0
2721	Dutra-Bica_31    	:	 	 	DIAS	   	        0
2722	NGC_6453         	=	g	o	HARR	glo	    59403
2723	ASCC_92          	=	 	 	COCD	   	    30411
2724	FSR_0106         	=	 	 	FPOS	   	     5267
2725	NGC_6455         	=	 	 	DREM	ast	    78554
2726	Dutra-Bica_15    	-	s	o	DREM	ast	        0
2727	Basel_5          	=	 	 	COCD	   	    75955
2728	Ruprecht_133     	=	r	c	DIAS	   	    49429
2729	Sco_OB5          	=	a	o	COCD	ass	    67210
2730	Ruprecht_134     	=	 	 	DIAS	   	    50942
2731	Dutra-Bica_46    	:	 	 	DREM	ast	        0
2732	Ruprecht_168     	=	 	 	DIAS	   	    35649
2733	NGC_6481         	=	r	o	DIAS	rem	     6761
2734	ESO_456-05       	=	 	 	DIAS	dub	    42685
2735	NGC_6469         	=	 	 	COCD	   	    81553
2736	Dutra-Bica_40    	:	 	 	DIAS	   	        0
2737	Czernik_37       	=	 	 	DIAS	   	    33006
2738	Dutra-Bica_28    	=	 	 	DIAS	   	    33494
2739	NGC_6475         	=	 	 	COCD	   	   280537
2740	ESO_456-09       	=	g	c	DIAS	dub	    42487
2741	Dutra-Bica_16    	-	s	o	DREM	ast	        0
2742	FSR_1776         	=	 	 	FPOS	   	    39118
2743	NGC_6476         	-	s	o	DREM	ast	        0
2744	BDSB_104         	:	 	 	BIRN	irc	        0
2745	UKS_1            	:	g	o	HARR	glo	        0
2746	NGC_6480         	=	 	 	DREM	ast	    43004
2747	Dutra-Bica_14    	-	s	o	DREM	ast	        0
2748	Dutra-Bica_13    	=	 	 	DREM	ast	    40993
2749	Dutra-Bica_24    	=	 	 	DREM	ast	    35429
2750	FSR_1775         	=	r	o	FPOS	   	    34111
2751	FSR_0022         	=	 	 	DIAS	irc	    46141
2752	FSR_0097         	:	 	 	FPOS	   	        0
2753	FSR_0079         	&	 	 	FPOS	   	        0
2754	FSR_0080         	=	 	 	FPOS	   	     9918
2755	Trumpler_30      	=	 	 	COCD	   	    61728
2756	Dutra-Bica_30    	=	 	 	DREM	ast	    34526
2757	NGC_6494         	=	 	 	COCD	   	   169509
2758	FSR_0023         	=	 	 	DIAS	irc	    46147
2759	Ruprecht_135     	=	 	 	DIAS	   	    19424
2760	Dutra-Bica_49    	:	n	o	DIAS	   	        0
2761	ESO_456-29       	=	 	 	DIAS	dub	    44721
2762	Pfleiderer_2     	=	g	o	DIAS	glo	    10447
2763	Dutra-Bica_25    	:	 	 	DIAS	   	        0
2764	NGC_6496         	=	g	o	HARR	glo	    18351
2765	Ruprecht_136     	=	 	 	DIAS	   	    26840
2766	Ruprecht_169     	&	 	 	DIAS	   	        0
2767	ESO_229-02       	=	r	o	DIAS	   	    11224
2768	Dutra-Bica_32    	:	 	 	DIAS	   	        0
2769	Trumpler_31      	=	 	 	DIAS	   	    53964
2770	NGC_6507         	=	 	 	DIAS	   	    40259
2771	Ruprecht_138     	=	 	 	DIAS	   	    25092
2772	Ruprecht_137     	=	 	 	DIAS	   	    38520
2773	Collinder_359    	=	 	 	COCD	   	    59192
2774	BDSB_107         	=	n	o	BIRN	irc	    18296
2775	BDSB_108         	&	 	 	BIRN	irc	        0
2776	Ruprecht_139     	=	 	 	COCD	   	    30365
2777	BDSB_106         	=	 	 	BIRN	irc	    30483
2778	Terzan_9         	=	g	o	HARR	glo	    35812
2779	Djorg_2          	=	g	o	HARR	glo	    39634
2780	NGC_6517         	=	g	o	HARR	glo	    21958
2781	Bochum_14        	=	n	o	DIAS	   	    30443
2782	BDSB_109         	=	n	o	BIRN	irc	    19118
2783	BDSB_110         	&	 	 	BIRN	irc	        0
2784	NGC_6525         	=	r	o	DIAS	non	     7027
2785	BDSB_111         	=	 	 	BIRN	irc	    35528
2786	ESO_589-26       	=	 	 	DIAS	   	    35438
2787	FSR_0117         	=	r	o	FPOS	   	     5026
2788	Trifid/M20       	&	n	o	LLEM	emb	        0
2789	NGC_6514         	=	n	o	COCD	   	    45587
2790	NGC_6520         	=	 	 	COCD	   	    59892
2791	Teutsch_14a      	=	 	 	DIAS	   	    35579
2792	NGC_6522         	=	g	o	HARR	glo	    46375
2793	Terzan_10        	=	g	o	HARR	glo	    37857
2794	BDSB_1           	&	n	o	BOPN	irc	        0
2795	NGC_6535         	=	g	o	HARR	glo	    12230
2796	NGC_6531         	=	 	 	COCD	   	    36983
2797	FSR_0035         	=	 	 	DIAS	irc	    29920
2798	NGC_6530         	=	n	o	COCD	   	    54197
2799	ESO_139-54       	=	r	c	DIAS	   	     6185
2800	NGC_6528         	=	g	o	HARR	glo	    44538
2801	NGC_6539         	=	g	o	HARR	glo	    26075
2802	NGC_6529         	-	 	 	DIAS	non	        0
2803	Sgr_OB1          	:	a	o	MELN	ass	        0
2804	NGC_6540         	=	g	o	HARR	glo	    52436
2805	BDSB_3           	=	 	 	BOPN	irc	    19650
2806	FSR_0125         	=	 	 	FPOS	   	     4997
2807	FSR_0031         	=	 	 	DIAS	irc	    27766
2808	Collinder_468    	=	 	 	DIAS	   	    40440
2809	FSR_0039         	=	 	 	DIAS	irc	    32469
2810	NGC_6544         	=	g	o	HARR	glo	    58091
2811	BDSB_105         	=	n	o	BIRN	irc	    34371
2812	NGC_6546         	=	 	 	COCD	   	    60733
2813	NGC_6541         	=	g	o	HARR	glo	    24117
2814	ASCC_93          	=	 	 	COCD	   	    42889
2815	2MS-GC01         	:	g	o	HARR	glo	        0
2816	SGR_1806-20      	-	 	 	BIEM	irc	        0
2817	FSR_1774         	=	r	o	FPOS	   	    21367
2818	Dol-Dzim_9       	=	r	o	DIAS	   	     4070
2819	vdBergh_113      	=	 	 	COCD	   	    41998
2820	BDSB_112         	&	 	 	BIRN	irc	        0
2821	NGC_6554         	=	 	 	DIAS	non	    58925
2822	BDSB_113         	=	 	 	BIRN	irc	    21223
2823	ESO-SC06         	=	g	o	HARR	glo	     9207
2824	NGC_6553         	=	g	o	HARR	glo	    53732
2825	ESO_521-38       	=	 	 	COCD	   	    36201
2826	W_31             	:	 	 	BIEM	irc	        0
