#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-02-28T04:30:48 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e587b34af16	
#INFO	-out.max=unlimited	
#INFO	queryParameters=39	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/ApJ/860/43&tab:{J/ApJ/860/43/table4}&key:source=J/ApJ/860/43/table4&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/860/43/table4
#-order=I
#-out=Set
#-out=Name
#-out=Assoc
#-out=r_SpT
#-out=SpT
#-out=RAJ2000
#-out=DEJ2000
#-out=pmRA
#-out=pmDE
#-out=Dist
#-out=r_RVel
#-out=RVel
#-out=HR1
#-out=NUVmag
#-out=Gmag
#-out=Jmag
#-out=IRex
#-out=r_Known
#-out=Known
#-out=r_Li
#-out=Bin
#-out=rvCat
#-out=Gaia
#Gaia=Gaia
#-out=2M
#2M=2M
#-out=SimbadName
#

#RESOURCE=yCat_18600043
#Name: J/ApJ/860/43
#Title: BANYAN. XII. New members from Gaia-Tycho data (Gagne+, 2018)
#Table	J_ApJ_860_43_table4:
#Name: J/ApJ/860/43/table4
#Title: Candidate members recovered in this work
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Set	(A4)	Subset (1)	[ucd=meta.note]
#Column	Name	(a17)	Star Name	[ucd=meta.id;meta.main]
#Column	Assoc	(a6)	Association short name (2)	[ucd=meta.id.parent]
#Column	r_SpT	(I3)	? Reference for spectral types (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	SpT	(a10)	Spectral Type (3)	[ucd=src.spType]
#Column	RAJ2000	(A12)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F7.2)	[-114/209] Proper motion in RA; {mu}_{alpha}_\cos{delta}	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F7.2)	[-196/165] Proper motion in DE; {mu}_{delta}_	[ucd=pos.pm;pos.eq.dec]
#Column	Dist	(F6.2)	[21.9/243] Distance	[ucd=pos.distance;pos.heliocentric]
#Column	r_RVel	(I3)	? Reference for radial velocities (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	RVel	(F7.3)	[-20/43]? Radial Velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	HR1	(F5.2)	[-1/1]? HR1 hardness ratio	[ucd=phot.flux;arith.ratio]
#Column	NUVmag	(F6.3)	[11.4/21.4]? GALEX NUV magnitude	[ucd=phot.mag;em.UV]
#Column	Gmag	(F6.3)	[5.9/12.1] Gaia DR1 (I/337) G-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	Jmag	(F5.2)	[5.5/11] 2MASS (II/246) J-band magnitude	[ucd=phot.mag;em.IR.J]
#Column	IRex	(F4.1)	[0/10.3]? IR Excess in N{sigma}	[ucd=phot.color.excess;em.IR]
#Column	r_Known	(I3)	? Membership candidacy in a young association references (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Known	(a11)	Known Group	[ucd=meta.id]
#Column	r_Li	(I2)	? Lithium detection reference (see refs.dat file) [NULL integer written as an empty string]	[ucd=meta.ref;pos.frame]
#Column	Bin	(A1)	Binary flag (5)	[ucd=meta.code]
#Column	rvCat	(I3)	Display data from Kharchenko+, 2007, III/254 and RAVE DR5 (Kunder+, 2017, III/279) within 1.5" [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	Gaia	(A4)	Display the Gaia -DR1 (I/337) and -DR2 (I/345) data within 0.5"	[ucd=meta.ref.url]
#Column	2M	(A2)	Display the 2MASS data (II/246) within 3"	[ucd=meta.ref.url]
#Column	SimbadName	(a23)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Set	Name	Assoc	r_SpT	SpT	RAJ2000	DEJ2000	pmRA	pmDE	Dist	r_RVel	RVel	HR1	NUVmag	Gmag	Jmag	IRex	r_Known	Known	r_Li	Bin	rvCat	Gaia	2M	SimbadName
053.56845000	-12.06883611	KCM 	HD 22213         	THA   	  8	G8V       	03 34 16.428	-12 04 07.81	  74.48	 -33.95	 51.01	   	       	-0.12	14.343	 8.524	 7.34	 3.6	 54	THA        	  	 	  0	Gaia	2M	HD 22213
082.81545417	 +5.66274722	KCM 	HD 36338         	THOR  	 11	F5        	05 31 15.709	+05 39 45.89	   9.48	 -32.76	 95.50	   	       	 0.13	      	 8.374	 7.61	 0.3	 54	THOR       	  	 	  0	Gaia	2M	HD 36338
199.37040833	-42.93307222	KCM 	HD 115371        	TWA   	 11	F3V       	13 17 28.898	-42 55 59.06	 -40.36	 -23.19	 89.60	   	       	     	13.649	 8.159	 7.43	 3.5	 54	TWA        	  	 	  0	Gaia	2M	HD 115371
205.47337917	-43.17681111	KCM 	HD 119067        	UCL   	 19	A9V       	13 41 53.611	-43 10 36.52	 -25.70	 -19.19	140.30	   	       	     	      	 8.474	 7.95	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 119067
205.98184167	-43.76127778	KCM 	HD 119403        	UCL   	  8	F8IV      	13 43 55.642	-43 45 40.60	 -24.75	 -18.36	138.30	   	       	 0.36	      	 8.934	 8.05	 2.1	 54	UCL        	  	 	  0	Gaia	2M	HD 119403
206.01705000	-47.08736389	KCM 	HD 119404        	UCL   	  8	F6/7V     	13 44 04.092	-47 05 14.51	 -26.42	 -19.96	138.60	   	       	     	13.476	 8.984	 8.13	 2.3	 54	UCL        	  	 	  0	Gaia	2M	HD 119404
206.23875833	-45.22323889	KCM 	HD 119573        	UCL   	  8	A5/7IV/V  	13 44 57.302	-45 13 23.66	 -26.09	 -19.55	139.10	   	       	     	      	 8.137	 7.75	 0.6	 54	UCL        	  	 	  0	Gaia	2M	HD 119573
207.01045833	-41.99406944	KCM 	HD 120075        	UCL   	 19	F3V       	13 48 02.510	-41 59 38.65	 -27.32	 -20.72	129.40	   	       	-0.01	      	 8.778	 8.02	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 120075
207.37747083	-45.80490278	KCM 	CD-45 8723       	UCL   	 11	F8        	13 49 30.593	-45 48 17.65	 -23.80	 -18.72	160.00	   	       	     	      	 9.695	 8.90	 1.6	 54	UCL        	  	 	  0	Gaia	2M	CD-45 8723
208.22620000	-43.87194722	KCM 	HD 120835        	UCL   	  8	F5IV/V    	13 52 54.288	-43 52 19.01	 -23.77	 -19.92	136.70	   	       	     	      	 9.271	 8.51	 3.3	 54	UCL        	  	 	  0	Gaia	2M	HD 120835
208.56667917	-50.20690278	KCM 	HD 121020        	UCL   	  8	G2IV      	13 54 16.003	-50 12 24.85	 -26.75	 -20.72	138.00	   	       	     	      	 9.146	 8.14	 1.9	 54	UCL        	  	 	  0	Gaia	2M	HD 121020
209.42119167	-47.00961111	KCM 	HD 121617        	UCL   	  8	A1V       	13 57 41.086	-47 00 34.60	 -27.84	 -23.18	128.20	   	       	     	      	 7.310	 7.18	 3.6	 54	UCL        	  	 	  0	Gaia	2M	HD 121617
209.73484167	-39.66054722	KCM 	CD-39 8596       	UCL   	  8	(G3)      	13 58 56.362	-39 39 37.97	 -32.23	 -25.03	118.90	   	       	     	      	 9.892	 8.91	 1.4	 54	UCL        	  	 	  0	Gaia	2M	CD-39 8596
210.74290000	-49.54192222	KCM 	HD 122414        	UCL   	 19	F5V       	14 02 58.296	-49 32 30.92	 -27.93	 -22.09	119.60	   	       	     	13.766	 9.269	 8.53	 2.1	 54	UCL        	  	 	  0	Gaia	2M	HD 122414
210.97410000	-53.77456111	KCM 	HD 122513        	UCL   	 19	A3III     	14 03 53.784	-53 46 28.42	 -26.04	 -20.50	146.40	   	       	     	      	 7.932	 7.48	 1.2	 54	UCL        	  	 	  0	Gaia	2M	HD 122513
211.27907917	-49.49936111	KCM 	HD 122778        	UCL   	   	F6V       	14 05 06.979	-49 29 57.70	 -20.10	 -20.11	129.20	   	       	     	      	 9.489	 8.54	 1.4	 54	UCL        	  	 	  0	Gaia	2M	HD 122778
211.51910000	-50.07134722	KCM 	HD 122922        	UCL   	 19	F3IV/V    	14 06 04.584	-50 04 16.85	 -24.10	 -18.97	144.80	   	       	     	13.532	 9.221	 8.51	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 122922
211.75474167	-42.55025000	KCM 	V1335 Cen        	UCL   	  8	G0/2V     	14 07 01.138	-42 33 00.90	 -22.00	 -19.23	146.00	   	       	     	      	 9.865	 8.97	 2.1	 54	UCL        	  	 	  0	Gaia	2M	V1335 Cen
211.91982083	-48.70414444	KCM 	HD 123247        	UCL   	 11	B9.5V     	14 07 40.757	-48 42 14.92	 -34.32	 -28.26	102.20	   	       	     	      	 6.448	 6.43	 4.5	 54	UCL        	  	 	  0	Gaia	2M	HD 123247
212.25105833	-41.81320000	KCM 	HD 123482        	UCL   	   	F6V       	14 09 00.254	-41 48 47.52	 -22.40	 -20.99	147.90	   	       	     	      	 9.044	 8.19	 2.0	 54	UCL        	  	 	  0	Gaia	2M	HD 123482
214.24250833	-53.93005833	KCM 	HD 124746        	UCL   	138	F8/G0V    	14 16 58.202	-53 55 48.21	 -26.27	 -18.87	126.90	   	       	 0.58	      	 9.405	 8.40	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 124746
214.71452917	-56.98083333	KCM 	HD 125036        	UCL   	 35	F5IV      	14 18 51.487	-56 58 51.00	 -26.83	 -24.78	110.60	   	       	 0.19	      	 8.473	 7.64	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 125036
215.45182917	-38.68092778	KCM 	HD 125647        	UCL   	 35	A1/2IV    	14 21 48.439	-38 40 51.34	 -19.33	 -19.96	132.10	   	       	     	      	 7.975	 7.78	 2.8	 54	UCL        	  	 	  0	Gaia	2M	HD 125647
215.74077917	-46.27939444	KCM 	HD 125777        	UCL   	 19	A3V       	14 22 57.787	-46 16 45.82	 -20.56	 -17.38	172.10	   	       	     	      	 8.495	 8.11	 0.8	 54	UCL        	  	 	  0	Gaia	2M	HD 125777
216.11162917	-46.35360833	KCM 	HD 126042        	UCL   	  8	F3V       	14 24 26.791	-46 21 12.99	 -19.70	 -15.16	165.00	   	       	     	      	 9.248	 8.44	 2.1	 54	UCL        	  	 	  0	Gaia	2M	HD 126042
216.37462083	-51.50226389	KCM 	HD 126180        	UCL   	   	F7V       	14 25 29.909	-51 30 08.15	 -27.30	 -21.74	123.40	   	       	     	      	 9.508	 8.64	 2.0	 54	UCL        	  	 	  0	Gaia	2M	HD 126180
216.43515833	-36.87958333	KCM 	HD 126315        	UCL   	 19	G0V       	14 25 44.438	-36 52 46.50	 -19.29	 -18.79	159.50	   	       	     	      	 9.390	 8.42	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 126315
216.44594167	-55.12770000	KCM 	HD 126181        	UCL   	  8	F7V       	14 25 47.026	-55 07 39.72	 -28.22	 -17.97	120.80	   	       	 0.57	      	 9.114	 8.18	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 126181
216.76105000	-41.89761389	KCM 	HD 126503        	UCL   	  8	F8/G0V    	14 27 02.652	-41 53 51.41	 -20.40	 -20.97	148.90	   	       	     	      	 9.413	 8.44	 2.2	 54	UCL        	  	 	  0	Gaia	2M	HD 126503
216.97585000	-59.74315833	KCM 	2M1427-5944      	UCL   	  8	K5IVe     	14 27 54.204	-59 44 35.37	 -25.00	 -21.77	122.20	   	       	 0.27	      	11.561	 9.76	 2.0	 54	UCL        	  	 	  0	Gaia	2M	2MASS J14275425-5944350
217.11075000	-45.87292500	KCM 	HD 126710        	UCL   	 19	A8/9IV    	14 28 26.580	-45 52 22.53	 -21.94	 -19.63	151.80	   	       	     	      	 8.474	 7.92	 1.6	 54	UCL        	  	 	  0	Gaia	2M	HD 126710
218.01754167	-46.09998056	KCM 	HD 127326        	UCL   	 19	A8/9V     	14 32 04.210	-46 05 59.93	 -22.97	 -19.85	146.00	   	       	     	      	 8.529	 8.01	 0.6	 54	UCL        	  	 	  0	Gaia	2M	HD 127326
218.19442083	-43.61766111	KCM 	HD 127466        	UCL   	 19	F7/G0     	14 32 46.661	-43 37 03.58	 -18.60	 -18.13	160.40	   	       	     	      	 9.941	 9.02	 1.5	 54	UCL        	  	 	  0	Gaia	2M	HD 127466
219.35460833	-36.72273889	KCM 	HD 128360        	UCL   	  8	A1V       	14 37 25.106	-36 43 21.86	 -21.07	 -20.98	115.50	   	       	 0.66	      	 7.973	 7.47	 1.6	 54	UCL        	  	 	  0	Gaia	2M	HD 128360
219.93445833	-40.36844167	KCM 	HD 128737        	UCL   	 19	F3V       	14 39 44.270	-40 22 06.39	 -23.56	 -21.83	142.00	   	       	     	      	 8.909	 8.17	 1.2	 54	UCL        	  	 	  0	Gaia	2M	HD 128737
219.93944167	-36.01242222	KCM 	TYC 7308-862-1   	UCL   	 26	(K1)      	14 39 45.466	-36 00 44.72	 -21.20	 -21.70	152.00	   	       	     	      	10.356	 8.93	 1.9	 54	UCL        	  	 	  0	Gaia	2M	TYC 7308-862-1
220.36077083	-36.47427778	KCM 	HD 129033        	UCL   	  8	G3V       	14 41 26.585	-36 28 27.40	 -23.20	 -23.19	143.50	   	       	     	      	 9.647	 8.76	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 129033
220.55497083	-45.76581389	KCM 	HD 129103        	UCL   	  8	G0V       	14 42 13.193	-45 45 56.93	 -23.60	 -23.56	139.10	   	       	     	      	 9.582	 8.78	 1.9	 54	UCL        	  	 	  0	Gaia	2M	HD 129103
220.81614167	-57.48665000	KCM 	HD 129166        	UCL   	 19	G0/1      	14 43 15.874	-57 29 11.94	 -22.10	 -19.50	146.00	   	       	     	      	 9.742	 8.72	 2.2	 54	UCL        	  	 	  0	Gaia	2M	HD 129166
221.25855833	-47.59640000	KCM 	TYC 8283-586-1   	UCL   	  8	(G3)      	14 45 02.054	-47 35 47.04	 -24.30	 -22.18	131.80	   	       	 0.27	      	10.052	 9.10	 1.5	 54	UCL        	  	 	  0	Gaia	2M	TYC 8283-586-1
221.78510833	-50.58730833	KCM 	CD-50 8807       	UCL   	 19	F8        	14 47 08.426	-50 35 14.31	 -23.99	 -22.41	131.30	   	       	-0.14	      	 9.501	 8.55	 2.3	 54	UCL        	  	 	  0	Gaia	2M	CD-50 8807
222.05490000	-41.04983611	KCM 	2M1448-4102      	UCL   	 19	K2        	14 48 13.176	-41 02 59.41	 -25.00	 -22.50	151.00	   	       	 0.26	      	10.728	 9.31	 2.2	 54	UCL        	  	 	  0	Gaia	2M	2MASS J14481320-4102590
222.42195833	-43.00514167	KCM 	CD-42 9693       	UCL   	 19	G0        	14 49 41.270	-43 00 18.51	 -22.30	 -25.04	147.40	   	       	 0.22	      	 9.636	 8.74	 1.0	 54	UCL        	  	 	  0	Gaia	2M	CD-42 9693
223.25697917	-44.57038611	KCM 	CD-44 9674       	UCL   	  8	G0        	14 53 01.675	-44 34 13.39	 -21.30	 -22.22	145.60	   	       	     	      	 9.651	 8.90	 1.9	 54	UCL        	  	 	  0	Gaia	2M	CD-44 9674
223.97179167	-39.72906667	KCM 	HD 131607        	UCL   	   	F5/6V     	14 55 53.230	-39 43 44.64	 -24.05	 -24.29	133.60	   	       	 0.74	      	 9.226	 8.39	 2.3	 54	UCL        	  	 	  0	Gaia	2M	HD 131607
224.05010833	-45.11744444	KCM 	HD 131609        	UCL   	  8	F6V       	14 56 12.026	-45 07 02.80	 -22.13	 -26.26	136.40	   	       	     	      	 9.180	 8.28	 2.5	 54	UCL        	  	 	  0	Gaia	2M	HD 131609
224.91835000	-46.79238333	KCM 	TYC 8280-2879-1  	UCL   	  8	(K1)      	14 59 40.404	-46 47 32.58	 -26.05	 -28.42	113.00	   	       	     	      	10.930	 9.49	 2.2	 54	UCL        	  	 	  0	Gaia	2M	TYC 8280-2879-1
224.96839167	-40.19995278	KCM 	HD 132349        	UCL   	  8	F7/8V     	14 59 52.414	-40 11 59.83	 -20.40	 -22.30	144.00	   	       	     	      	 9.622	 8.70	 1.4	 54	UCL        	  	 	  0	Gaia	2M	HD 132349
225.49377917	-45.84858333	KCM 	HD 132690        	UCL   	  8	F0V       	15 01 58.507	-45 50 54.90	 -22.10	 -22.51	142.40	   	       	     	      	 7.967	 7.40	 0.9	 54	UCL        	  	 	  0	Gaia	2M	HD 132690
225.95004167	-45.79568056	KCM 	HD 133023        	UCL   	  8	F0V       	15 03 48.010	-45 47 44.45	 -19.28	 -28.12	141.50	   	       	     	      	 8.802	 8.22	 2.0	 54	UCL        	  	 	  0	Gaia	2M	HD 133023
225.99807083	-43.73966111	KCM 	HD 133057        	UCL   	  8	A8V       	15 03 59.537	-43 44 22.78	 -21.20	 -22.38	127.20	   	       	     	      	 8.446	 7.94	 1.1	 54	UCL        	  	 	  0	Gaia	2M	HD 133057
226.04450833	-31.93693889	KCM 	HD 133195        	UCL   	   	F0V       	15 04 10.682	-31 56 12.98	 -21.94	 -22.90	132.90	   	       	     	      	 8.445	 7.88	 0.8	 54	UCL        	  	 	  0	Gaia	2M	HD 133195
226.22522083	-35.95420833	KCM 	HD 133317        	UCL   	 35	F3V       	15 04 54.053	-35 57 15.15	 -14.88	 -22.70	136.00	   	       	     	13.161	 9.227	 8.51	 1.9	 54	UCL        	  	 	  0	Gaia	2M	HD 133317
226.24307083	-37.68916389	KCM 	HD 133319        	UCL   	 19	A5IV      	15 04 58.337	-37 41 20.99	 -20.48	 -22.99	141.10	   	       	     	12.778	 8.082	 7.75	 2.5	 54	UCL        	  	 	  0	Gaia	2M	HD 133319
226.29754167	-47.57604167	KCM 	HD 133263        	UCL   	 19	F2IV/V    	15 05 11.410	-47 34 33.75	 -21.93	 -22.44	133.90	   	       	     	      	 9.013	 8.35	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 133263
226.55809167	-37.29004167	KCM 	HD 133531        	UCL   	 19	A5III/IV  	15 06 13.942	-37 17 24.15	 -17.49	 -21.67	171.00	   	       	     	      	 8.276	 7.92	 1.6	 54	UCL        	  	 	  0	Gaia	2M	HD 133531
226.82650000	-29.73210556	KCM 	CD-29 11540      	UCL   	 19	F8        	15 07 18.360	-29 43 55.58	 -18.26	 -24.94	139.80	   	       	     	15.260	10.178	 9.24	 2.1	 54	UCL        	  	 	  0	Gaia	2M	CD-29 11540
227.21412083	-43.05634167	KCM 	HD 133974        	UCL   	 11	F5/6V     	15 08 51.389	-43 03 22.83	 -18.80	 -27.01	131.20	   	       	 0.02	      	 9.359	 8.58	 2.0	 54	UCL        	  	 	  0	Gaia	2M	HD 133974
227.25547083	-49.99675556	KCM 	HD 133940        	UCL   	 19	F5V       	15 09 01.313	-49 59 48.32	 -19.43	 -17.03	147.50	   	       	     	      	 9.067	 8.30	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 133940
227.62300833	-39.04915556	KCM 	TYC 7822-2509-1  	UCL   	 19	K3IV(e)   	15 10 29.522	-39 02 56.96	 -17.40	 -21.20	140.60	   	       	 0.18	18.330	11.197	 9.94	 2.9	 54	UCL        	  	 	  0	Gaia	2M	TYC 7822-2509-1
227.70600833	-38.13017500	KCM 	HD 134392        	UCL   	 35	A9/F0IV/V 	15 10 49.442	-38 07 48.63	 -19.96	 -18.54	131.00	   	       	     	13.146	 9.154	 8.49	 1.1	 54	UCL        	  	 	  0	Gaia	2M	HD 134392
227.76864167	-32.85855278	KCM 	TYC 7316-564-1   	UCL   	 19	K6        	15 11 04.474	-32 51 30.79	 -25.80	 -24.90	136.60	   	       	 0.71	      	11.317	 9.47	 2.0	 54	UCL        	  	 	  0	Gaia	2M	TYC 7316-564-1
228.45985000	-40.41729167	KCM 	HD 134910        	UCL   	139	G0V:      	15 13 50.364	-40 25 02.25	 -21.70	 -23.34	143.20	   	       	     	      	 9.367	 8.54	 2.4	 44	UCL        	  	 	  0	Gaia	2M	HD 134910
228.52909167	-38.15233889	KCM 	HD 134989        	UCL   	140	F2V       	15 14 06.982	-38 09 08.42	 -14.59	 -20.46	163.00	   	       	     	      	 9.410	 8.68	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 134989
228.62200000	-36.23498889	KCM 	HD 135085        	UCL   	   	F5V       	15 14 29.280	-36 14 05.96	 -22.76	 -24.54	140.00	   	       	 0.20	      	 9.199	 8.43	 2.5	 54	UCL        	  	 	  0	Gaia	2M	HD 135085
228.66484167	-34.76157222	KCM 	HD 135127        	UCL   	 19	F5V       	15 14 39.562	-34 45 41.66	 -17.70	 -22.85	131.60	   	       	 0.69	      	 9.041	 8.23	 1.8	 54	UCL        	  	 	  0	Gaia	2M	HD 135127
228.72694167	-52.33693611	KCM 	HD 134997        	UCL   	 19	F3V       	15 14 54.466	-52 20 12.97	 -17.60	 -23.23	142.00	   	       	 0.96	      	 9.501	 8.71	 1.0	 54	UCL        	  	 	  0	Gaia	2M	HD 134997
228.86690833	-39.07486389	KCM 	TYC 7822-1757-1  	UCL   	 19	(G3)      	15 15 28.058	-39 04 29.51	 -19.90	 -19.80	172.00	   	       	     	      	10.232	 9.29	 1.7	 54	UCL        	  	 	  0	Gaia	2M	TYC 7822-1757-1
228.98312917	-47.15834167	KCM 	HD 135255        	UCL   	 19	A3III     	15 15 55.951	-47 09 30.03	 -22.31	 -23.33	142.30	   	       	     	      	 8.089	 7.76	 1.0	 54	UCL        	  	 	  0	Gaia	2M	HD 135255
229.06252083	-44.48000833	KCM 	HD 135349        	UCL   	 19	G2V       	15 16 15.005	-44 28 48.03	 -21.00	 -21.58	155.00	   	       	     	      	 9.643	 8.81	 2.1	 54	UCL        	  	 	  0	Gaia	2M	HD 135349
229.25972917	-43.44270278	KCM 	HD 135524        	UCL   	   	F7V       	15 17 02.335	-43 26 33.73	 -18.50	 -20.18	157.50	   	       	     	      	10.018	 9.19	 1.2	 54	UCL        	  	 	  0	Gaia	2M	HD 135524
229.36490000	-43.38391667	KCM 	HD 135583        	UCL   	  8	A9IV/V    	15 17 27.576	-43 23 02.10	 -20.90	 -23.25	147.30	   	       	     	      	 8.417	 8.02	 2.4	 54	UCL        	  	 	  0	Gaia	2M	HD 135583
229.53957917	-48.47608889	KCM 	HD 135646        	UCL   	 29	F6V       	15 18 09.499	-48 28 33.92	 -14.97	 -22.74	143.90	   	       	 0.27	      	 9.058	 8.22	 1.6	 54	UCL        	  	 	  0	Gaia	2M	HD 135646
229.77934167	-42.43775000	KCM 	HD 135878        	UCL   	 19	A2IV/V    	15 19 07.042	-42 26 15.90	 -19.98	 -23.04	154.50	   	       	     	      	 7.872	 7.69	 1.9	 54	UCL        	  	 	  0	Gaia	2M	HD 135878
229.78415000	-34.53391667	KCM 	CD-34 10314      	UCL   	 29	(G4)      	15 19 08.196	-34 32 02.10	 -21.80	 -25.05	111.20	   	       	     	      	10.403	 9.38	 2.4	 54	UCL        	  	 	  0	Gaia	2M	CD-34 10314
230.38350833	-44.23571944	KCM 	CD-43 9830       	UCL   	 29	G0        	15 21 32.042	-44 14 08.59	 -19.70	 -23.87	132.50	   	       	     	      	 9.725	 8.73	 2.1	 54	UCL        	  	 	  0	Gaia	2M	CD-43 9830
230.46700000	-37.54886111	KCM 	HD 136423        	UCL   	 19	A7IV      	15 21 52.080	-37 32 55.90	 -21.78	 -24.91	149.00	   	       	     	      	 8.052	 7.61	 0.8	 54	UCL        	  	 	  0	Gaia	2M	HD 136423
230.46829167	-28.71073889	KCM 	TYC 6775-1218-1  	UCL   	 19	K3IV(e)   	15 21 52.390	-28 42 38.66	 -19.51	 -27.26	129.20	   	       	 0.57	18.350	11.178	 9.53	 2.6	 54	UCL        	  	 	  0	Gaia	2M	TYC 6775-1218-1
230.59652917	-34.62426389	KCM 	HD 136531        	UCL   	  8	F3/5      	15 22 23.167	-34 37 27.35	 -19.70	 -24.83	156.40	   	       	     	13.214	 8.958	 8.21	 0.9	 54	UCL        	  	 	  0	Gaia	2M	HD 136531
230.74157917	-36.98064444	KCM 	HD 136625        	UCL   	 19	F5V       	15 22 57.979	-36 58 50.32	 -25.87	 -28.77	119.60	   	       	     	      	 8.848	 8.06	 1.5	 54	UCL        	  	 	  0	Gaia	2M	HD 136625
231.04767917	-30.51628333	KCM 	2M1524-3030      	UCL   	  8	K0        	15 24 11.443	-30 30 58.62	 -24.30	 -26.19	131.50	   	       	 0.42	17.240	10.496	 9.31	 2.3	 54	UCL        	  	 	  0	Gaia	2M	2MASS J15241147-3030582
231.36322917	-39.52772222	KCM 	HD 137080        	UCL   	 29	F8/G0V    	15 25 27.175	-39 31 39.80	 -19.44	 -30.30	132.60	   	       	     	      	 9.638	 8.85	 2.5	 54	UCL        	  	 	  0	Gaia	2M	HD 137080
231.53390000	-53.55777778	KCM 	HD 137041        	UCL   	 29	A2        	15 26 08.136	-53 33 28.00	 -17.97	 -24.81	125.90	   	       	     	      	 8.130	 7.69	 0.8	 54	UCL        	  	 	  0	Gaia	2M	HD 137041
231.69477917	-35.78064444	KCM 	HD 137350        	UCL   	 19	A2V       	15 26 46.747	-35 46 50.32	 -20.42	 -24.46	146.60	   	       	     	      	 7.646	 7.45	 0.0	 54	UCL        	  	 	  0	Gaia	2M	HD 137350
232.59470833	-38.31728889	KCM 	HD 137953        	UCL   	 19	F2V       	15 30 22.730	-38 19 02.24	 -19.53	 -22.98	149.60	   	       	     	      	 8.997	 8.35	 1.0	 54	UCL        	  	 	  0	Gaia	2M	HD 137953
232.61212917	-41.49859444	KCM 	CD-41 9968       	UCL   	141	G0        	15 30 26.911	-41 29 54.94	 -20.60	 -22.88	149.10	   	       	     	      	 9.659	 8.82	 1.1	141	UCL        	  	 	  0	Gaia	2M	CD-41 9968
232.65344167	-37.69021667	KCM 	HD 137990        	UCL   	 19	A7/8V     	15 30 36.826	-37 41 24.78	 -25.06	 -28.47	137.60	   	       	     	      	 7.794	 7.28	 0.0	 54	UCL        	  	 	  0	Gaia	2M	HD 137990
234.25880000	-31.61117778	KCM 	CD-31 12102A     	UCL   	 19	G5V       	15 37 02.112	-31 36 40.24	 -20.10	 -27.94	128.50	   	       	 0.33	      	 9.704	 8.27	 0.0	 54	UCL        	  	 	  0	Gaia	2M	CD-31 12102A
235.19315833	-42.49831111	KCM 	HD 139614        	UCL   	 19	F0V       	15 40 46.358	-42 29 53.92	 -17.59	 -25.64	131.20	   	       	     	      	 8.216	 7.67	 4.5	 54	UCL        	  	 	  0	Gaia	2M	HD 139614
235.95779167	-39.46147222	KCM 	HD 140197        	UCL   	 29	A2V       	15 43 49.870	-39 27 41.30	 -18.99	 -31.00	124.10	   	       	 0.46	      	 7.595	 7.32	 1.0	 54	UCL        	  	 	  0	Gaia	2M	HD 140197
235.98847917	-39.48260833	KCM 	HD 140219        	UCL   	 29	F7V       	15 43 57.235	-39 28 57.39	 -21.06	 -32.00	128.30	   	       	 0.13	      	 8.629	 7.69	 1.7	 54	UCL        	  	 	  0	Gaia	2M	HD 140219
